Temperature,Dissolved Oxygen,pH,Bio-Chemical Oxygen Demand (mg/L),Faecal Streptococci (MPN/ 100 mL),Nitrate (mg/ L),Faecal Coliform (MPN/ 100 mL),Total Coliform (MPN/ 100 mL),Conductivity (mho/ Cm),WQI,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,aluminium,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,contamination_score,risk_label
23.5,7.2,7.4,4.7,10350.0,0.0,8.942591637231851,9.937937287265354,7.158513997329321,255.82369,8.661592429959121,284.09835153725896,27088.476460253085,7.897856522244711,333.7757766108135,512.2773100578781,16.912141580117748,72.46576277365818,3.6704310100631887,0,3.83,0.04,0.33,0.003,4.95,0.22,1.09,0.4,0.02,0.002,0.125,7.1,1.22,0.008,33.8,6.5,0.01,0.15,0.04,1.1189027727994658,1
25.5,7.3,7.3,4.75,10575.0,0.0,9.174816815907135,9.959442464680574,5.739792912179234,63.46696053,5.653506134793232,146.59023231546948,16462.460086163886,6.501596204518965,299.6446113791317,272.440558304258,13.79526446092433,87.82258510995051,5.198985503613217,0,1.66,0.03,2.39,0.001,4.98,0.55,0.88,1.45,0.58,0.58,0.067,12.79,1.17,0.007,57.83,5.78,0.04,0.26,0.01,0.5415488401724359,0
25.0,8.7,7.75,1.9,9025.0,0.25851069515150105,9.059633754551479,9.800956363888462,5.6131281063880705,55.94340388,6.6260121840753055,112.29948548284678,25839.894103711547,7.658746878098305,312.2470431487001,327.24807863386945,19.409146560147008,85.78510283830676,4.194313129305396,0,0.47,0.02,2.07,0.001,0.4,0.21,1.32,1.23,0.56,0.56,0.049,18.67,1.78,0.007,4.51,0.51,0.06,0.2,0.0,0.5205039014321866,0
23.75,8.85,8.25,2.05,625.0,0.37156355643248307,5.860786223465865,7.1316985104669115,5.501258210544727,48.96968952,7.793833572993554,176.86648289401776,18344.680360836188,7.567676884281859,338.22959726982435,371.2169730014168,9.039042454499452,76.2880763113865,4.172935335264329,0,3.38,0.01,2.22,0.002,0.97,0.18,0.46,1.43,0.43,0.003,0.08,17.54,1.47,0.005,31.61,2.01,0.02,0.25,0.06,0.5002387015407038,0
23.75,8.55,8.3,2.65,1425.0,0.33647223662121295,7.208600337960199,7.955425088912672,5.568344503761097,52.49819973,7.593127650277594,261.56617263863296,18371.057201088257,6.297542535705276,333.7757766108135,387.6295722843679,16.57598077121662,51.83094808424367,3.377337638120141,0,0.01,0.04,1.18,0.009,4.69,0.65,0.73,0.82,0.7,0.7,0.122,2.16,1.55,0.007,40.53,2.87,0.1,0.01,0.04,0.5106271015104795,0
23.5,7.2,7.6,2.2,15200.0,0.22314355131420976,9.169622538697624,10.322230781590136,6.212606095751519,100.5934422,7.362736501949787,185.692181022348,16268.44860625852,5.317019274608898,316.9186484987878,419.25844805495296,16.024246090841586,64.67891377195397,4.408513182397498,0,3.62,0.01,0.69,0.004,1.49,0.86,1.44,1.42,0.31,0.007,0.177,0.19,1.2,0.002,37.89,4.95,0.06,0.07,0.06,0.6543617091270356,0
19.5,7.35,7.25,2.25,3975.0,0.18232155679395465,7.8826922062890254,8.981052985901483,6.13880638500591,92.45704224,9.32030544529501,129.82385854680206,16002.138319545113,4.405034532267237,271.67056164356967,499.8441671492051,13.076858902168738,82.83758290278021,4.20580973235456,0,4.42,0.04,0.82,0.003,0.54,0.63,1.33,1.37,0.09,0.008,0.042,11.36,1.95,0.001,36.15,1.83,0.07,0.03,0.02,0.6296928173377649,0
25.5,7.1,7.65,3.8,41700.0,0.262364264467491,9.61587214452889,11.331415578682627,5.633002292595154,58.21066773,3.719791644371925,248.8592672843447,23590.93212865605,7.683742220804051,351.5554822099039,427.4959312452204,20.393781666520056,38.60493689531737,2.7183977338802885,0,3.43,0.05,2.76,0.003,4.4,0.09,0.37,0.49,0.14,0.007,0.185,11.24,1.89,0.01,47.29,4.85,0.06,0.18,0.02,0.527332789235324,0
30.5,6.75,7.6,3.65,27250.0,0.18232155679395465,9.605822482030945,10.905974329106854,5.849324779946859,71.43701282,6.655605025818962,216.44117153408857,20571.845708443558,8.984236816261834,333.7757766108135,336.83145481608153,17.745996131265372,71.70430486446324,2.9516447152886705,0,3.65,0.02,2.15,0.007,2.8,0.34,0.98,0.23,0.93,0.93,0.164,5.03,1.49,0.007,45.98,3.73,0.06,0.28,0.05,0.5665748327567531,0
26.0,2.8,6.95,7.0,42750.0,0.5306282510621704,9.367429587218957,11.356283350762888,6.3377102955561755,114.3309968,9.868877880662472,214.16623531463387,15326.855914122048,3.351597819645086,297.0841735120907,424.2928308059576,19.188441382876533,70.07051409613914,3.355489790912581,0,4.86,0.001,2.99,0.008,7.47,0.79,0.71,1.26,0.75,0.75,0.102,18.18,1.29,0.006,23.82,6.9,0.03,0.39,0.07,0.6974443019654842,0
26.0,3.0,7.2,5.0,41575.0,0.4700036292457356,9.337061124755339,11.328413511006964,5.531411248715415,52.2798854,5.590614435866259,229.192139486151,35370.73551522427,7.989640669861106,333.7757766108135,469.4130903674347,13.28155614650234,76.99271580441926,4.726845016869534,0,2.82,0.03,0.76,0.007,2.91,0.51,1.38,1.26,0.48,0.007,0.152,3.95,1.52,0.01,30.36,0.53,0.06,0.09,0.06,0.5107659602252175,0
25.0,2.2,7.2,16.4,42750.0,1.1474024528375417,10.23462415135353,11.356283350762888,6.538863151104813,142.1536776,5.554436511156818,229.1228285838824,31344.460394369864,7.761431064306929,333.7757766108135,306.872525988099,13.974800466925783,87.27337543049836,2.0959140868029458,0,1.05,0.01,2.13,0.005,0.88,0.04,1.11,1.19,0.72,0.72,0.1,2.83,1.32,0.001,0.54,3.52,0.04,0.42,0.02,0.7846532201472463,0
25.0,2.55,7.2,16.3,45500.0,1.1151415906193203,10.389026137075234,11.418625774449598,6.53451531816871,142.2617787,4.126528715100222,125.4748835138738,11215.945901592888,5.366011335667973,261.44479767930693,445.2414568851872,18.575920677608508,86.43365536398535,4.460200983755287,0,0.73,0.04,2.93,0.001,5.92,0.71,0.53,0.95,0.19,0.004,0.011,12.18,1.29,0.006,33.58,3.57,0.03,0.01,0.05,0.7847830887073497,0
24.5,8.25,8.0,1.6,40350.0,0.4382549309311553,9.35452729228868,11.298506245754995,5.4680601411351315,49.25695277,5.970035656942926,230.4493293243112,16324.115196182343,5.293918606634048,315.18612058925714,327.7866419581865,13.325987078606149,39.55424883045545,5.428674071623728,0,1.21,0.03,2.56,0.007,6.8,0.09,1.18,0.88,0.28,0.001,0.032,3.23,1.74,0.003,30.86,7.46,0.06,0.03,0.07,0.5014939999238139,0
28.0,8.5,8.15,2.1,24525.0,0.4382549309311553,10.247112717290387,10.800615852145526,5.733341276897746,65.90611328,7.080794504276835,229.77134953009045,16162.26230660764,4.933662227016633,333.7757766108135,448.8460363895051,8.81648689936901,66.39629294676803,4.600927568902867,0,2.15,0.01,2.56,0.001,1.81,0.11,1.96,1.32,0.85,0.85,0.192,13.28,1.37,0.002,52.71,2.96,0.09,0.32,0.09,0.5514945376809665,0
24.0,7.95,7.8,1.9,23675.0,0.22314355131420976,9.09279480812114,10.765343217715396,5.997695096858618,81.4674044,8.369154353699956,183.50037840417843,12975.9003341113,6.600853063787393,315.90112160498813,493.4654398847868,12.98710649404228,87.02941032035324,3.629749330548915,0,3.6,0.001,0.33,0.004,2.45,0.67,1.36,0.66,0.76,0.76,0.11,9.67,1.68,0.006,36.42,4.17,0.08,0.17,0.04,0.596940613527257,0
24.5,4.0,7.4,3.7,40825.0,0.3001045924503381,9.56282655529346,11.31020934572104,5.928258471204189,76.98386184,6.284248242254425,190.0176485856823,12206.681209872297,7.910711202319294,333.7757766108135,395.2610633920007,13.2461395604044,58.92772621042984,3.377132288772658,0,2.67,0.03,1.05,0.001,3.58,0.7,1.89,0.7,0.77,0.77,0.172,14.48,1.13,0.004,41.01,4.23,0.02,0.47,0.05,0.5839378647689429,0
25.5,4.95,7.4,3.5,13850.0,0.22314355131420976,8.91811465947453,10.229223792606835,6.085637717125231,88.48941666,11.26782838471403,161.89636216322413,6040.369868025334,7.205414119605922,333.7757766108135,316.5358711402264,11.768309354922849,25.525266931847863,4.153347001241887,0,1.73,0.02,3.93,0.002,3.91,0.07,1.89,0.17,0.66,0.66,0.124,16.62,1.19,0.009,59.31,3.75,0.07,0.32,0.02,0.6180242388313103,0
27.0,7.0,7.7,2.2,11075.0,0.3001045924503381,9.143238568435446,10.00563792118106,5.823045895483019,68.69932091,9.298018008096014,163.0388345752384,13990.513403071998,4.249701619995494,333.7757766108135,399.4773578191071,15.36588356376228,83.92316814673859,3.6813242439844016,0,3.35,0.02,1.92,0.006,7.51,0.28,1.86,0.45,0.36,0.003,0.185,0.96,1.44,0.003,19.55,7.29,0.07,0.02,0.01,0.5590631994637987,0
27.5,7.85,7.9,2.0,7275.0,0.3001045924503381,8.644882552557126,9.585414998760278,5.777652323222656,65.18804983,7.895469245942458,154.26578033555626,7769.616118841751,7.205262042399628,258.3128793986873,407.7322172196032,16.420040960604638,63.0160175779737,4.236947299515631,0,0.37,0.001,3.33,0.008,0.92,0.79,0.72,0.87,0.17,0.001,0.033,18.62,1.06,0.004,45.82,0.4,0.08,0.31,0.04,0.5485203075093465,0
26.0,6.7,7.8,2.05,10500.0,0.37156355643248307,9.367429587218957,9.952325334619427,6.160151912626133,95.84093304,7.947485785725746,269.80940702116914,34440.77343351387,6.958283209737815,390.1042228776426,425.62781398964114,13.749261313977344,56.6358113166401,3.700853839705055,0,2.11,0.03,0.7,0.002,6.29,0.41,0.13,0.82,0.48,0.008,0.088,15.94,1.86,0.0,27.45,2.48,0.05,0.1,0.02,0.6409842108411201,0
26.0,4.65,7.3,5.15,42750.0,0.5306282510621704,9.553291574695105,11.356283350762888,6.0390635259072605,85.79052087,10.026159156427404,224.26635768460815,14962.177833160747,7.428313128360553,336.97294962953515,517.5128415432599,18.8585188822683,65.36345158300718,4.182277581713326,0,0.79,0.02,0.48,0.003,5.54,0.21,0.03,1.27,0.82,0.82,0.041,16.88,1.29,0.009,29.14,4.72,0.05,0.2,0.07,0.6117631448215545,0
26.5,7.6,7.5,1.2,0.0,0.0,0.0,0.0,0.0,0.524595241,6.48819323961521,225.4819087637101,34864.42789348474,8.951692284573435,385.5056353657395,324.50984090751643,12.69654480364062,97.11286018614004,4.592073570820997,0,1.75,0.05,3.06,0.001,5.92,0.47,1.53,1.25,0.6,0.6,0.164,11.15,1.98,0.002,6.22,6.79,0.06,0.12,0.04,0.001573785723,0
26.5,9.0,7.7,2.75,3250.0,0.4382549309311553,8.229777750081887,8.77971129020447,5.671603576291966,58.52341146,5.869736755337525,207.7254551598048,22244.218235890683,6.5977643395030885,352.5639869759799,465.61648082479246,14.838100233982516,77.8227370729317,4.689315047790611,0,0.99,0.04,3.57,0.008,2.58,0.65,0.25,1.16,0.98,0.98,0.191,10.96,1.05,0.007,44.03,6.19,0.03,0.17,0.07,0.5293340846808453,0
28.0,8.3,7.7,2.45,6025.0,0.4700036292457356,8.740496729931813,9.396902923027392,5.643678550586496,57.30403722,7.080794504276835,220.81370245025343,21410.31962366429,6.324879788817687,335.8458627247201,382.1978390094081,9.500295528973766,86.99013440229453,3.659974811789956,0,1.86,0.03,0.62,0.006,5.83,0.85,1.09,0.97,0.49,0.003,0.051,3.33,1.26,0.006,21.46,5.19,0.04,0.08,0.08,0.5258608691455917,0
28.0,9.0,7.85,2.45,4600.0,0.4054651081081644,8.403128235128264,9.127067452782361,6.050912005751402,85.13300221,5.304142660215901,160.9683582363086,25299.51155745438,6.28604310963364,300.50068924411187,497.79039051282376,15.013030334164682,61.11551321606076,4.165723663998691,0,4.84,0.001,3.34,0.004,7.88,0.27,1.74,0.36,0.21,0.007,0.187,4.2,1.88,0.002,57.4,2.3,0.06,0.22,0.06,0.6090419796797992,0
26.0,7.35,7.7,3.7,41750.0,0.4382549309311553,9.34145634983372,11.332613886815139,6.509514015963292,135.2459612,7.533614822992929,186.9182450854363,11642.727540809405,5.890684293730958,333.7757766108135,363.50634426122485,10.740145902620725,49.57430829984224,3.462763987423452,0,3.09,0.001,3.35,0.002,4.37,0.33,1.94,0.78,0.89,0.89,0.101,12.11,1.51,0.008,56.34,7.62,0.02,0.33,0.04,0.7596693159887796,0
26.5,8.6,7.9,2.55,9100.0,0.4382549309311553,8.847359875474174,9.809231816610408,5.86220971125072,71.08534051,4.07760772456597,207.83804788598505,18194.95413992543,7.923973951449605,333.7757766108135,288.3651930524628,13.306692030386785,35.82455649309712,2.758658531189276,0,0.54,0.02,1.71,0.003,5.17,0.86,1.96,0.84,0.37,0.006,0.007,3.65,1.35,0.01,48.75,5.48,0.1,0.15,0.01,0.5670579930578371,0
27.25,8.6,7.85,2.35,3425.0,0.4382549309311553,7.8826922062890254,8.832149906002899,5.870708345972182,70.99909851,7.080794504276835,105.85926357195498,37928.14217716675,5.609440345508508,333.7757766108135,358.88876761151056,12.207108489369546,71.11989017420973,3.873853349593973,0,0.29,0.02,2.64,0.007,6.13,0.87,1.41,0.37,0.79,0.79,0.085,5.17,1.47,0.007,26.27,1.89,0.06,0.13,0.08,0.5668009667847813,0
27.75,9.1,7.9,2.0,9075.0,0.4054651081081644,8.707978826622321,9.806480934593978,5.568344503761097,53.23755944,7.0861684008433095,189.1453776814234,4304.492483085919,3.615890517202109,259.37332176941635,400.9043496859455,12.993012235980984,63.90228825497096,3.4165397533412,0,1.72,0.03,1.88,0.005,6.9,0.77,1.32,1.3,0.73,0.73,0.086,4.79,1.45,0.001,27.32,4.87,0.07,0.49,0.03,0.5132591378694011,0
27.25,8.6,7.7,2.45,3375.0,0.4382549309311553,7.601402334583733,8.81744592104187,5.870708345972182,70.90275818,6.271012171064563,213.44468499464287,24846.141872428983,8.372997048507226,333.7757766108135,543.3917435559852,17.9165263662577,84.57886850787546,5.303581360575867,0,3.29,0.01,2.39,0.006,4.36,0.36,1.6,0.15,0.91,0.91,0.01,14.1,1.53,0.006,30.49,2.96,0.04,0.33,0.0,0.5665119457947814,0
27.5,8.4,7.9,2.55,14175.0,0.4382549309311553,8.160803920954665,10.252417581902414,5.922918004572872,74.95347538,7.95776834399615,276.7335689074048,17162.398420975343,7.841541552765099,397.431962226721,514.42172196485,14.529779296031904,60.55969904146053,3.4507458924446017,0,2.59,0.001,1.19,0.009,7.14,0.38,1.24,0.14,0.51,0.51,0.032,18.58,1.42,0.0,38.05,1.74,0.03,0.15,0.01,0.5786745393265015,0
28.25,8.7,7.85,2.8,3825.0,0.4054651081081644,7.762596048540069,8.942591637231851,5.8763342398543505,71.37185983,8.875642278454443,228.9215871862097,28487.7085978243,5.318731980337871,351.9607231772035,474.77251899981127,14.683970470839256,52.5788600217086,4.006991558563305,0,0.22,0.05,3.29,0.006,5.25,0.06,1.17,0.9,0.51,0.51,0.13,2.85,1.31,0.01,42.85,4.23,0.0,0.03,0.01,0.5677236369866199,0
27.5,4.1,7.7,3.65,229000.0,0.37156355643248307,11.947955847790901,13.034626646500051,6.178980920779041,120.0862826,7.080794504276835,192.447171018824,18257.569271194705,7.472249065980871,313.7765457896923,462.40244905277575,13.932145376259996,53.18591655036131,4.358298340908286,0,0.11,0.01,1.35,0.007,7.41,0.23,1.44,0.17,0.99,0.99,0.096,14.55,1.77,0.008,59.74,4.17,0.08,0.18,0.03,0.7137240253227507,0
28.5,2.25,7.8,3.8,225750.0,0.4382549309311553,11.922057176199344,13.02033286667615,6.170656210893009,118.6588326,6.613709117641848,141.1289215214313,25648.569496257434,7.22297155669755,295.23689211539164,374.770315796252,14.038263256862194,74.29924980115898,3.539771111373992,0,2.35,0.03,1.13,0.005,7.24,0.47,0.33,0.82,0.29,0.004,0.093,1.51,1.0,0.004,25.81,0.45,0.03,0.3,0.05,0.7098401586277655,0
26.75,8.35,7.95,2.8,3025.0,0.4382549309311553,8.071218539969863,8.707978826622321,5.840641657373398,69.01405218,7.735705021751655,137.31816582716152,16723.97724364579,7.675826174302703,282.53989232753565,595.3292634501314,18.75613937188353,63.04277916472739,2.1486115361452747,0,4.04,0.02,1.62,0.004,4.54,0.24,1.66,0.64,0.1,0.002,0.124,12.21,1.06,0.007,24.01,3.65,0.05,0.37,0.02,0.5608398144570617,0
27.0,6.95,7.7,3.6,44250.0,0.262364264467491,9.809231816610408,11.390769130367211,6.108135853911675,92.31895396,9.925041328429108,238.71339338235532,10704.6031822988,6.110019418331791,351.5974226871131,405.9001841052152,13.550366565856905,59.46266898344466,4.703803488576944,0,3.6,0.03,1.92,0.003,1.44,0.08,1.89,0.65,0.39,0.008,0.011,13.75,1.8,0.001,32.55,5.78,0.08,0.04,0.07,0.6297526746375873,0
27.0,7.15,7.7,4.2,45250.0,0.262364264467491,10.740756721857226,11.413116179350727,6.304448802421981,115.7853381,9.002583109651113,202.9907652715344,19523.12486468928,7.244753274494474,330.36151226896965,366.49172865989806,15.689404490512343,55.697399521310864,4.904837414733298,0,3.71,0.03,2.54,0.004,0.0,0.54,0.59,0.54,0.31,0.001,0.124,17.62,1.1,0.002,23.58,7.03,0.03,0.08,0.0,0.7001910896472894,0
27.5,6.95,7.7,3.65,226000.0,0.4054651081081644,12.433212202169729,13.021439671201302,6.035481432524756,121.6766298,5.095766464935885,273.40844807965914,26307.29845475983,10.219804099110648,380.2014982103235,513.8775792590823,18.272418324919784,61.425186950138446,4.352193469514868,0,0.61,0.05,2.46,0.002,7.33,0.43,0.7,0.8,0.97,0.97,0.1,18.78,1.99,0.001,27.53,5.96,0.05,0.08,0.0,0.7186697763351539,0
28.5,6.4,7.6,2.2,10250.0,0.7654678421395714,8.881975184248867,9.928228944424575,8.135639903354386,676.8793442,8.594677108362674,263.7645926846328,23220.120613390383,6.394463065325563,383.9625917765638,588.8527328527769,13.579996003945723,86.19163513353918,4.754072499317674,0,0.79,0.03,2.57,0.008,1.02,0.04,1.75,0.76,0.26,0.003,0.092,13.48,1.08,0.01,41.43,2.66,0.05,0.27,0.04,2.386857967633508,1
27.0,6.5,7.4,2.55,11000.0,0.9745596399981308,9.169622538697624,9.99884318585288,7.1053758730652605,243.0152299,7.083779060507377,112.82025397576253,8580.245561280903,4.210284080582492,234.85269925804803,434.7477154375999,23.39951606024522,94.1603073012966,3.887680684530791,0,3.79,0.01,2.9,0.001,6.81,0.03,0.11,0.21,0.61,0.61,0.059,2.41,1.91,0.01,37.64,6.56,0.1,0.06,0.05,1.0863141227146016,1
21.0,7.15,7.55,1.65,1165.0,0.9360933591703349,6.55250788703459,7.754052639035757,4.886582645426277,26.78439565,7.682872498072526,180.7013754732779,12105.721934269564,5.396716118190096,296.2388768643903,469.8356255488435,15.83176343631834,61.80209510271702,3.778606787628922,0,3.05,0.03,0.89,0.005,5.99,0.86,1.72,0.81,0.87,0.87,0.15,2.74,1.6,0.004,28.79,7.27,0.02,0.24,0.05,0.4369470636341073,0
22.5,6.7,7.3,1.3,307.5,0.5877866649021191,5.203457085524077,6.423246963533519,5.0271645960474665,30.55869672,7.080794504276835,133.81311481316772,18272.50597305346,5.911870511633376,333.7757766108135,415.2117345959389,11.50450612179486,92.97576168033008,3.313199021657446,0,0.84,0.03,1.89,0.003,4.62,0.72,0.06,0.04,0.08,0.005,0.078,10.58,1.91,0.001,40.52,2.41,0.08,0.04,0.04,0.44620824306862217,0
24.0,7.55,7.3,1.75,1255.0,0.8960880245566356,6.803505257608338,7.828436359157585,5.093750200806762,32.85422856,6.419772473512519,208.76024762661592,30759.681440190925,7.767863486950716,333.7757766108135,523.6001755961903,20.23252347966354,66.39629294676803,3.095233156816077,0,1.98,0.001,3.69,0.005,3.62,0.79,1.37,0.62,0.92,0.92,0.112,8.13,1.6,0.007,47.78,4.38,0.05,0.29,0.05,0.4549579638675012,0
25.0,7.35,7.7,1.8,1275.0,0.9932517730102833,6.836259277277067,7.844240718141811,4.859812404361672,26.16597424,4.443238899143103,178.9562057574612,25008.53224756482,4.948814508726159,298.57667599919296,429.5447730337787,17.729724041901363,56.34768853029351,3.268324835835596,0,4.18,0.03,2.0,0.004,5.23,0.68,0.34,0.12,0.74,0.74,0.135,12.57,1.17,0.002,1.89,2.38,0.06,0.19,0.04,0.43542939583893403,0
26.0,5.9,7.75,1.4,1255.0,0.7654678421395714,6.3133668704454555,7.828436359157585,4.919980925828125,27.58746229,6.978664262373817,183.24279619429385,23114.446075687887,6.500825401623311,323.1557768835911,470.0787053155338,16.08284747893407,65.99571677480579,4.766943236072579,0,3.27,0.01,0.47,0.005,4.57,0.23,0.77,0.68,0.05,0.008,0.092,13.92,1.76,0.004,8.3,0.34,0.06,0.34,0.0,0.43833919010800304,0
27.0,7.8,7.9,1.55,1375.0,0.8960880245566356,6.836259277277067,7.919719760924575,4.8283137373023015,25.3646028,6.623613565745125,203.030141349452,17167.301297022455,6.049600899198109,311.72628825094733,410.2432474590725,15.9145000730461,65.02122896904768,2.9151659507443948,0,0.59,0.04,1.28,0.007,6.69,0.17,0.57,1.33,1.0,1.0,0.065,16.76,1.17,0.004,2.43,5.45,0.08,0.48,0.08,0.43243599929480026,0
27.0,7.7,7.55,1.7,700.0,1.0986122886681098,6.246106765481563,7.244941546337007,4.820281565605037,25.14637631,3.664710561719395,201.0973162217649,28102.75662504674,5.682035301583484,330.02353056666266,291.14844892992795,17.47063098396353,75.10180148396566,3.3161576568421625,0,0.36,0.02,2.28,0.003,6.52,0.32,1.46,0.94,0.26,0.002,0.135,7.59,1.57,0.005,47.92,5.92,0.1,0.11,0.0,0.4329948589751297,0
24.5,7.8,7.5,1.75,880.0,0.9360933591703349,6.55250788703459,7.473637108496206,4.852030263919617,25.9219819,4.814135620889671,205.21404105658868,17650.405049112054,8.12108014749549,350.4879386993514,414.0307089516421,10.999416075761246,47.4026658716864,5.190851804612128,0,1.4,0.04,3.14,0.008,0.83,0.52,1.84,1.48,0.13,0.005,0.135,18.99,1.85,0.002,29.73,6.88,0.0,0.47,0.08,0.4343529119078059,0
29.0,5.75,7.6,1.55,1400.0,0.7884573603642702,7.048386408721883,7.937731775260109,4.952299717083292,28.57688013,5.779673705175217,199.586080284079,24160.35432097404,9.458128323622883,333.7757766108135,428.5532485327095,16.022503226193976,64.87270339736011,4.656377232957477,0,1.46,0.01,1.41,0.002,6.93,0.4,0.68,0.79,0.23,0.002,0.014,6.83,1.32,0.009,5.44,7.92,0.01,0.33,0.02,0.44145184449560226,0
21.5,5.0,7.75,2.0,675.45,0.8754687373538999,6.13534841743656,7.20926628937036,4.886582645426277,26.69231607,6.93781878337901,177.57814191742156,12626.197921957626,7.380882984336822,333.7757766108135,439.6249979688188,9.34825215511188,83.16324170039894,3.724089564346497,0,2.02,0.001,2.34,0.002,4.73,0.41,0.78,0.33,0.5,0.5,0.18,16.62,1.81,0.002,54.28,3.48,0.0,0.42,0.02,0.4363070771632087,0
23.0,7.55,7.6,1.6,1055.0,0.7654678421395714,6.621405651764134,7.65491704784832,4.672828834461906,21.72532056,7.436782609345538,208.09400400931236,28544.61628698039,6.500052537164006,339.0238981601926,522.7937299996901,17.115276027720824,65.3112772256807,3.727663719207471,0,0.0,0.02,3.04,0.005,0.68,0.3,1.39,1.3,0.49,0.008,0.08,9.18,1.63,0.009,55.65,7.21,0.09,0.22,0.08,0.42070333449972985,0
25.5,6.8,7.05,1.95,950.0,0.832909122935104,6.803505257608338,7.550135342488429,3.970291913552122,11.06405569,4.723312573250525,252.274895005436,22833.192041516584,5.922450614186979,378.56030360783154,411.2950246366092,16.58457143941098,66.72840154231321,3.917586695104175,0,0.93,0.05,3.52,0.002,5.34,0.88,1.89,1.05,0.83,0.83,0.184,1.25,1.52,0.001,28.71,0.9,0.07,0.04,0.07,0.38898368019032104,0
22.0,4.75,7.35,3.65,2305.0,0.9932517730102833,7.215975002651466,8.436200032206706,5.241747015059643,38.09068821,9.380658050788323,265.0612161493896,15156.78983399899,4.271544671064371,333.3344692970964,503.1706154265755,11.286410043484238,99.01600307034776,4.034349047158281,0,4.0,0.02,3.2,0.008,0.89,0.52,0.06,0.14,0.66,0.66,0.144,0.54,1.63,0.006,44.82,6.84,0.02,0.46,0.05,0.4712799246710736,0
24.5,6.95,7.35,1.35,450.0,1.0116009116784799,6.246106765481563,6.803505257608338,5.147494476813453,34.56946104,7.810144933196836,187.3150477385611,20418.88992581832,7.214895724180281,325.22888082252274,351.18608085870324,16.800399608404177,68.48548028789389,4.033773709343139,0,0.78,0.01,3.83,0.008,2.84,0.06,1.72,1.06,0.63,0.63,0.171,1.96,1.47,0.005,22.15,1.5,0.02,0.07,0.02,0.46080748748543354,0
24.0,6.7,7.15,1.35,600.0,0.7178397931503169,6.406879986069314,7.0909098220799835,5.214935757608986,36.8789237,9.436637164251444,143.7884118270435,20724.930359306745,7.700100188125377,333.7757766108135,469.7613276654225,14.215764667502071,66.07797803536592,4.411117439774963,0,4.48,0.05,2.74,0.008,6.11,0.14,1.99,1.44,0.15,0.003,0.1,3.84,1.67,0.01,30.91,2.12,0.02,0.49,0.04,0.46598679701042367,0
23.0,7.0,7.4,1.3,425.0,0.6931471805599453,5.802118375377063,6.7464121285733745,4.840242308167575,25.46941316,9.406325752898285,216.76215866041707,27948.58944543105,6.156110794077742,355.47303468825606,347.9830782769112,16.340715053314568,32.108292482849905,3.097277957477165,0,0.71,0.04,1.4,0.003,3.45,0.69,0.32,0.66,0.3,0.006,0.123,1.73,1.61,0.002,35.17,0.66,0.04,0.05,0.03,0.43153517102499317,0
29.5,4.45,7.15,1.95,3590.0,0.8544153281560676,5.802118375377063,8.879193928110318,3.481240089335692,6.891313452,6.32125931522299,207.25770955362344,8532.139516959518,5.987876583564684,286.4892804214003,491.7653131949639,10.546886238857326,74.50280799509561,4.5014572038139855,0,0.06,0.03,2.17,0.007,5.21,0.73,0.8,1.28,0.93,0.93,0.184,10.89,1.46,0.003,42.94,5.85,0.09,0.49,0.09,0.3764966803428036,0
23.5,5.9,7.15,1.65,450.0,0.9932517730102833,6.246106765481563,6.803505257608338,5.120983351265121,33.6497934,7.080794504276835,217.36974600866083,17984.327439446446,8.59416288489055,333.7757766108135,409.2207764785376,10.213779294934625,18.400012185523245,3.605154198874472,0,0.87,0.04,1.91,0.003,3.71,0.12,1.22,1.49,0.99,0.99,0.03,1.58,1.01,0.002,36.59,7.15,0.0,0.44,0.03,0.45793308750831474,0
23.0,7.4,7.4,2.05,790.0,0.8960880245566356,6.246106765481563,7.365812837209472,4.783316371371566,24.19832599,4.7053564957747,103.17358697810718,19555.76505156686,6.7672979897863685,333.7757766108135,370.1781663846243,9.182833651795818,93.90048587365656,3.437450134017187,0,1.44,0.01,3.73,0.006,2.79,0.02,1.17,1.09,0.46,0.008,0.089,13.08,1.52,0.004,50.43,1.22,0.03,0.03,0.08,0.42892816939161416,0
25.0,4.45,5.7,1.7,402.5,0.832909122935104,5.802118375377063,6.692083742506628,5.099866427824199,32.8191762,8.896418988301798,222.25629288902,8870.902965942287,6.011342433002107,332.0026304057902,425.2268617079815,10.84773684727412,66.39629294676803,3.700945732714745,0,2.69,0.001,0.62,0.005,2.1,0.74,1.74,0.97,0.24,0.004,0.199,13.63,1.66,0.006,16.9,5.19,0.07,0.44,0.08,0.5044749566231755,0
24.0,5.9,7.75,1.8,1057.5,0.8109302162163288,7.048386408721883,7.65728279297819,4.499809670330265,18.39914755,6.581878201548969,272.9827446610101,37169.44440353849,8.11473101538499,416.0834805385996,351.47683939412354,15.1293344878207,79.2610264962444,4.201662864465836,0,1.21,0.04,0.7,0.007,1.83,0.56,1.59,0.13,0.17,0.0,0.076,9.75,1.21,0.01,5.67,1.45,0.05,0.12,0.02,0.41096298588136404,0
